id_tipo_item,id_fonte,nome,valor,unidade_medida,medida_base,calorias,carboidratos,proteinas,lipidios,fibras,vitamina_a,vitamina_c,vitamina_d,vitamina_e,vitamina_b1,vitamina_b2,vitamina_b6,vitamina_b12,niacina,folico,pantotenico,calcio,ferro,magnesio,potassio,selenio,fosforo,iodo,cobre,zinco,sodio,gordura_total,colesterol,gordura_saturada,gordura_poliinsaturada,gordura_monoinsaturada
3,1,"Jambo, cru",0,2,100,26.9123,6.49425,0.885416666666667,0.066666666666667,5.07433333333333,0,3.77333333333333,0,0,0.076666666666667,0,0,0,1.18,0,0,13.8,0.136666666666667,14.1783333333333,134.869,0,18.3583333333333,0,0.022333333333333,0.114,21.656,0,0,0,0,0
3,1,"Jamelão, cru",0,2,100,41.0097089167039,10.6271666666667,0.545833333333333,0.109666666666667,1.77666666666667,0,27.07,0,0,0.166666666666667,0,0.116666666666667,0,0,0,0,3.09,0.047666666666667,2.16466666666667,394.343333333333,0,4.11733333333333,0,0.031666666666667,0.049,1.36633333333333,0,0,0,0,0
3,1,"Kiwi, cru",0,2,100,51.1363304347826,11.4997101449275,1.33695652173913,0.626666666666667,2.65333333333333,0,70.7766666666667,0,0,0,0,0.06,0,0,0,0,23.9133333333333,0.253333333333333,10.5766666666667,268.923333333333,0,33.0766666666667,0,0.15,0.07,0,0.506,0,0.058333333333333,0.348666666666667,0.099
3,1,"Laranja, baía, crua",0,2,100,45.4381173913043,11.4684057971015,0.978260869565218,0.103333333333333,1.12333333333333,0,56.87,0,0,0.063333333333333,0.02,0,0,0,0,0,35.407,0.136666666666667,9.21666666666667,174.146666666667,0,23.8033333333333,0,0.04,0.06,0,0,0,0,0,0
3,1,"Laranja, baía, suco",0,2,100,36.6494826086956,8.69782608695652,0.652173913043478,0,0,0,94.4833333333333,0,0,0.026666666666667,0,0.02,0,0,0,0,5.92666666666667,0.063333333333333,7.8,172.56,0,21.93,0,0.02,0,0,0,0,0,0,0
3,1,"Laranja, da terra, crua",0,2,100,51.4711286392808,12.8605833333333,1.07708333333333,0.185666666666667,3.977,0,34.6796666666667,0,0,0.073333333333333,0.091,0.033333333333333,0,0,0,0,51.0823333333333,0.146666666666667,14.0566666666667,172.52,0,20.1156666666667,0,0.037666666666667,0.218333333333333,0.83,0,0,0,0,0
3,1,"Laranja, da terra, suco",0,2,100,40.9560073108673,9.57333333333334,0.666666666666667,0.142,1.031,0,44.32,0,0,0.04,0,0.036666666666667,0,0,0,0,13.3883333333333,0.086,10.1093333333333,145.241333333333,0,14.886,0,0.021666666666667,0.073666666666667,0,0,0,0,0,0
3,1,"Laranja, lima, crua",0,2,100,45.7010387806296,11.53375,1.05625,0.075333333333333,1.782,0,43.4556666666667,0,0,0.094,0.054333333333333,0.04,0,0,0,0,31.4666666666667,0.12,10.1576666666667,129.87,0,14.5103333333333,0,0.032,0.117,1.111,0,0,0,0,0
3,1,"Laranja, lima, suco",0,2,100,39.3360939441324,9.16741666666668,0.714583333333333,0.119333333333333,0.424,0,41.3033,0,0,0.10233,0.03333,0.043333333333333,0,0,0,0,7.73633333333333,0,10.8926666666667,128.744666666667,0,16.2436666666667,0,0.023,0.029333333333333,0,0,0,0,0,0
3,1,"Laranja, pêra, crua",0,2,100,36.7737652173913,8.94652173913044,1.04347826086957,0.126666666666667,0.766666666666667,0,53.7333333333333,0,0,0.066666666666667,0.02,0.02,0,0,0,0,21.886,0.09,8.61333333333333,162.82,0,22.6833333333333,0,0.03,0.06,0,0,0,0,0,0
